RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
34.695,39.183,33.403,0.098,0.44,0.0,34.793,39.623,33.403
0.176,0.159,0.186,0.0,0.002,0.0,0.176,0.158,0.186
0.507,0.406,0.557,0.0,0.455,,0.506,0.399,0.557
