RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.387,16.455,3.142,0.0,0.0,0.0,6.387,16.455,3.142
0.064,0.17,0.048,0.0,0.0,0.0,0.064,0.17,0.048
1.002,1.033,1.528,,,,1.002,1.033,1.528
