RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.022,1.639,4.708,0.0,0.0,0.0,4.022,1.639,4.708
0.093,0.071,0.109,0.0,0.0,0.0,0.093,0.071,0.109
2.312,4.332,2.315,,,,2.312,4.332,2.315
