RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.368,27.909,4.033,0.0,0.0,0.0,9.368,27.909,4.033
0.101,0.249,0.078,0.0,0.0,0.0,0.101,0.249,0.078
1.078,0.892,1.934,,,,1.078,0.892,1.934
