RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.734,22.427,2.218,0.0,0.0,0.0,6.734,22.427,2.218
0.12,0.3,0.096,0.0,0.0,0.0,0.12,0.3,0.096
1.782,1.338,4.328,,,,1.782,1.338,4.328
