RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.763,15.68,2.904,9.018,39.03,0.367,14.78,54.71,3.271
0.102,0.263,0.071,0.031,0.147,0.011,0.078,0.13,0.077
1.77,1.677,2.445,0.344,0.377,2.997,0.528,0.238,2.354
