RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
9.573,19.629,6.68,0.0,0.0,0.0,9.573,19.629,6.68
0.109,0.27,0.084,0.0,0.0,0.0,0.109,0.27,0.084
1.139,1.376,1.257,,,,1.139,1.376,1.257
