RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
14.69,18.991,13.452,22.707,38.855,18.06,37.397,57.847,31.512
0.267,0.4,0.238,0.314,0.347,0.327,0.558,0.66,0.54
1.818,2.106,1.769,1.383,0.893,1.811,1.492,1.141,1.714
