RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.354,0.395,0.342,99.646,99.605,99.658,100.0,100.0,100.0
0.096,0.108,0.093,0.096,0.108,0.093,0.0,0.0,0.0
27.119,27.342,27.193,0.096,0.108,0.093,0.0,0.0,0.0
