RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.773,3.757,3.778,1.774,7.939,0.0,5.548,11.696,3.778
0.08,0.112,0.083,0.037,0.164,0.0,0.102,0.23,0.083
2.12,2.981,2.197,2.086,2.066,,1.839,1.966,2.197
