RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.586,4.765,4.534,1.76,7.876,0.0,6.346,12.641,4.534
0.11,0.152,0.112,0.036,0.162,0.0,0.125,0.242,0.112
2.399,3.19,2.47,2.045,2.057,,1.97,1.914,2.47
