RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.949,17.894,1.224,0.0,0.0,0.0,4.949,17.894,1.224
0.08,0.221,0.05,0.0,0.0,0.0,0.08,0.221,0.05
1.616,1.235,4.085,,,,1.616,1.235,4.085
