RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
6.095,2.019,7.268,3.011,13.472,0.0,9.106,15.491,7.268
0.097,0.066,0.117,0.013,0.059,0.0,0.107,0.083,0.117
1.591,3.269,1.61,0.432,0.438,,1.175,0.536,1.61
