RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.354,0.389,0.344,91.102,94.158,90.221,91.456,94.548,90.565
0.096,0.107,0.093,0.871,0.481,0.985,0.89,0.496,1.004
27.119,27.506,27.035,0.956,0.511,1.092,0.973,0.525,1.109
