RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.967,6.886,4.415,2.464,11.025,0.0,7.431,17.91,4.415
0.121,0.201,0.109,0.04,0.178,0.0,0.133,0.288,0.109
2.436,2.919,2.469,1.623,1.615,,1.79,1.608,2.469
