RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.063,2.625,0.614,0.346,1.047,0.144,1.409,3.672,0.758
0.067,0.157,0.049,0.012,0.041,0.007,0.066,0.156,0.052
6.303,5.981,7.98,3.468,3.916,4.861,4.684,4.248,6.86
