RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.675,1.599,0.409,0.314,1.009,0.114,0.988,2.608,0.523
0.04,0.096,0.03,0.013,0.042,0.008,0.042,0.107,0.032
5.926,6.004,7.335,4.14,4.163,7.018,4.251,4.103,6.119
