RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.164,3.067,14.782,0.0,0.0,0.0,12.164,3.067,14.782
0.152,0.077,0.183,0.0,0.0,0.0,0.152,0.077,0.183
1.25,2.511,1.238,,,,1.25,2.511,1.238
