RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.352,6.27,5.088,0.33,1.477,0.0,5.682,7.747,5.088
0.11,0.171,0.108,0.008,0.035,0.0,0.113,0.19,0.108
2.055,2.727,2.123,2.424,2.37,,1.989,2.453,2.123
