RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
40.453,0.602,51.333,0.0,0.0,0.0,40.453,0.602,51.333
0.041,0.027,0.049,0.0,0.0,0.0,0.041,0.027,0.049
0.101,4.485,0.095,,,,0.101,4.485,0.095
