RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.975,9.916,2.354,0.0,0.0,0.0,3.975,9.916,2.354
0.109,0.234,0.085,0.0,0.0,0.0,0.109,0.234,0.085
2.742,2.36,3.611,,,,2.742,2.36,3.611
