RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.388,0.805,0.267,0.0,0.0,0.0,0.388,0.805,0.267
0.035,0.084,0.032,0.0,0.0,0.0,0.035,0.084,0.032
9.021,10.435,11.985,,,,9.021,10.435,11.985
