RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.012,1.57,0.9,0.0,0.0,0.0,1.012,1.57,0.9
0.054,0.106,0.054,0.0,0.0,0.0,0.054,0.106,0.054
5.336,6.752,6.0,,,,5.336,6.752,6.0
