RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.103,1.262,1.06,7.058,32.283,0.171,8.161,33.545,1.231
0.035,0.048,0.035,0.011,0.041,0.006,0.037,0.046,0.037
3.173,3.803,3.302,0.156,0.127,3.509,0.453,0.137,3.006
