RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.099,13.578,1.371,0.0,0.0,0.0,4.099,13.578,1.371
0.045,0.131,0.028,0.0,0.0,0.0,0.045,0.131,0.028
1.098,0.965,2.042,,,,1.098,0.965,2.042
