RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
11.656,33.732,5.304,5.074,22.707,0.0,16.73,56.439,5.304
0.093,0.191,0.077,0.016,0.073,0.0,0.08,0.126,0.077
0.798,0.566,1.452,0.315,0.321,,0.478,0.223,1.452
