RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.457,5.604,1.598,0.001,0.0,0.001,2.458,5.604,1.599
0.108,0.203,0.088,0.0,0.0,0.0,0.108,0.203,0.088
4.396,3.622,5.507,0.0,,0.0,4.394,3.622,5.503
