RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.54,3.254,1.046,20.422,52.076,11.298,21.962,55.33,12.345
0.061,0.103,0.058,0.214,0.204,0.234,0.23,0.206,0.254
3.961,3.165,5.545,1.048,0.392,2.071,1.047,0.372,2.058
