RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.023,1.498,0.887,0.136,0.608,0.0,1.159,2.106,0.887
0.048,0.102,0.037,0.006,0.027,0.0,0.052,0.123,0.037
4.692,6.809,4.171,4.412,4.441,,4.487,5.84,4.171
