RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.312,5.834,5.162,17.219,51.934,7.213,22.531,57.767,12.375
0.117,0.164,0.114,0.078,0.108,0.099,0.151,0.121,0.176
2.203,2.811,2.208,0.453,0.208,1.373,0.67,0.209,1.422
