RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.985,5.198,2.348,3.048,10.25,0.975,6.032,15.447,3.323
0.114,0.184,0.106,0.068,0.239,0.032,0.143,0.287,0.129
3.819,3.54,4.514,2.231,2.332,3.282,2.371,1.858,3.882
