RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
39.774,60.982,33.671,0.002,0.0,0.003,39.776,60.982,33.674
0.17,0.136,0.182,0.0,0.0,0.0,0.17,0.136,0.182
0.427,0.223,0.541,0.0,,0.0,0.427,0.223,0.54
