RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.568,3.461,3.599,0.0,0.0,0.0,3.568,3.461,3.599
0.071,0.071,0.077,0.0,0.0,0.0,0.071,0.071,0.077
1.99,2.051,2.139,,,,1.99,2.051,2.139
