RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.312,8.338,3.154,0.0,0.0,0.0,4.312,8.338,3.154
0.094,0.186,0.073,0.0,0.0,0.0,0.094,0.186,0.073
2.18,2.231,2.315,,,,2.18,2.231,2.315
