RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.214,7.282,3.331,0.0,0.0,0.0,4.214,7.282,3.331
0.09,0.15,0.087,0.0,0.0,0.0,0.09,0.15,0.087
2.136,2.06,2.612,,,,2.136,2.06,2.612
