RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.013,11.483,5.727,0.0,0.0,0.0,7.013,11.483,5.727
0.077,0.202,0.06,0.0,0.0,0.0,0.077,0.202,0.06
1.098,1.759,1.048,,,,1.098,1.759,1.048
