RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.824,13.292,6.25,0.0,0.0,0.0,7.824,13.292,6.25
0.097,0.241,0.077,0.0,0.0,0.0,0.097,0.241,0.077
1.24,1.813,1.232,,,,1.24,1.813,1.232
