RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.307,31.036,6.918,0.0,0.0,0.0,12.307,31.036,6.918
0.123,0.212,0.116,0.0,0.0,0.0,0.123,0.212,0.116
0.999,0.683,1.677,,,,0.999,0.683,1.677
