RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
10.788,29.494,5.405,6.872,30.25,0.144,17.66,59.744,5.549
0.103,0.212,0.085,0.022,0.097,0.002,0.086,0.123,0.085
0.955,0.719,1.573,0.32,0.321,1.389,0.487,0.206,1.532
