RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.935,1.961,0.656,0.0,0.0,0.001,0.936,1.961,0.656
0.033,0.083,0.025,0.0,0.0,0.0,0.033,0.083,0.025
3.529,4.233,3.811,,,0.0,3.526,4.233,3.811
