RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.488,1.028,1.613,0.0,0.0,0.001,1.488,1.028,1.614
0.056,0.06,0.06,0.0,0.0,0.0,0.056,0.06,0.06
3.763,5.837,3.72,,,0.0,3.763,5.837,3.717
