RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
23.966,4.685,28.661,0.001,0.0,0.001,23.967,4.685,28.662
0.236,0.099,0.278,0.0,0.0,0.0,0.236,0.099,0.278
0.985,2.113,0.97,0.0,,0.0,0.985,2.113,0.97
