RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.847,4.147,2.473,1.78,4.984,0.858,4.627,9.131,3.331
0.107,0.127,0.104,0.051,0.143,0.029,0.132,0.218,0.119
3.758,3.062,4.205,2.865,2.869,3.38,2.853,2.387,3.573
