RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.043,6.181,2.14,0.0,0.0,0.0,3.043,6.181,2.14
0.101,0.177,0.093,0.0,0.0,0.0,0.101,0.177,0.093
3.319,2.864,4.346,,,,3.319,2.864,4.346
