RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.126,4.59,2.704,0.0,0.0,0.0,3.126,4.59,2.704
0.103,0.176,0.094,0.0,0.0,0.0,0.103,0.176,0.094
3.295,3.834,3.476,,,,3.295,3.834,3.476
