RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
12.757,44.65,3.564,0.0,0.0,0.0,12.757,44.65,3.564
0.053,0.114,0.044,0.0,0.0,0.0,0.053,0.114,0.044
0.415,0.255,1.235,,,,0.415,0.255,1.235
