RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.336,0.341,0.334,82.447,85.051,81.697,82.782,85.392,82.031
0.094,0.099,0.092,1.519,1.286,1.587,1.539,1.306,1.606
27.976,29.032,27.545,1.842,1.512,1.943,1.859,1.529,1.958
