RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
15.157,25.399,12.663,0.0,0.0,0.0,15.157,25.399,12.663
0.149,0.185,0.149,0.0,0.0,0.0,0.149,0.185,0.149
0.983,0.728,1.177,,,,0.983,0.728,1.177
