RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
17.024,22.657,15.652,0.0,0.0,0.0,17.024,22.657,15.652
0.21,0.223,0.219,0.0,0.0,0.0,0.21,0.223,0.219
1.234,0.984,1.399,,,,1.234,0.984,1.399
