RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.315,12.26,3.313,50.181,63.078,46.464,55.496,75.338,49.777
0.13,0.286,0.096,0.568,0.152,0.723,0.671,0.291,0.788
2.446,2.333,2.898,1.132,0.241,1.556,1.209,0.386,1.583
