RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.417,22.175,4.457,0.0,0.0,0.0,8.417,22.175,4.457
0.14,0.265,0.118,0.0,0.0,0.0,0.14,0.265,0.118
1.663,1.195,2.648,,,,1.663,1.195,2.648
