RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.85,20.783,5.416,0.0,0.0,0.0,8.85,20.783,5.416
0.135,0.24,0.118,0.0,0.0,0.0,0.135,0.24,0.118
1.525,1.155,2.179,,,,1.525,1.155,2.179
