RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
8.705,21.476,5.03,0.0,0.0,0.0,8.705,21.476,5.03
0.096,0.195,0.083,0.0,0.0,0.0,0.096,0.195,0.083
1.103,0.908,1.65,,,,1.103,0.908,1.65
