RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.323,11.744,0.9,0.0,0.0,0.0,3.323,11.744,0.9
0.065,0.202,0.04,0.0,0.0,0.0,0.065,0.202,0.04
1.956,1.72,4.444,,,,1.956,1.72,4.444
