RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
0.352,0.386,0.343,90.592,93.862,89.649,90.944,94.248,89.992
0.096,0.106,0.093,0.914,0.503,1.033,0.932,0.517,1.052
27.273,27.461,27.114,1.009,0.536,1.152,1.025,0.549,1.169
