RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
23.774,56.88,15.712,0.001,0.0,0.001,23.774,56.88,15.712
0.264,0.321,0.256,0.0,0.0,0.0,0.264,0.321,0.256
1.11,0.564,1.629,0.0,,0.0,1.11,0.564,1.629
