RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.105,4.597,1.387,26.81,56.804,18.165,28.916,61.401,19.552
0.074,0.132,0.066,0.299,0.191,0.346,0.338,0.246,0.378
3.515,2.871,4.758,1.115,0.336,1.905,1.169,0.401,1.933
