RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
1.568,3.638,1.05,0.0,0.0,0.0,1.569,3.638,1.051
0.075,0.194,0.048,0.0,0.0,0.0,0.075,0.194,0.048
4.783,5.333,4.571,,,,4.78,5.333,4.567
