RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
2.961,1.094,3.498,0.004,0.019,0.0,2.965,1.113,3.498
0.063,0.053,0.071,0.001,0.003,0.0,0.063,0.053,0.071
2.128,4.845,2.03,25.0,15.789,,2.125,4.762,2.03
