RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
15.896,27.979,12.418,0.0,0.0,0.0,15.896,27.979,12.418
0.12,0.206,0.113,0.0,0.0,0.0,0.12,0.206,0.113
0.755,0.736,0.91,,,,0.755,0.736,0.91
