RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
7.258,20.981,3.309,0.0,0.0,0.0,7.258,20.981,3.309
0.099,0.259,0.072,0.0,0.0,0.0,0.099,0.259,0.072
1.364,1.234,2.176,,,,1.364,1.234,2.176
