RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
3.879,2.879,4.167,0.0,0.0,0.0,3.879,2.879,4.167
0.113,0.093,0.124,0.0,0.0,0.0,0.113,0.093,0.124
2.913,3.23,2.976,,,,2.913,3.23,2.976
