RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
5.204,1.438,6.288,0.0,0.0,0.0,5.204,1.438,6.288
0.118,0.066,0.144,0.0,0.0,0.0,0.118,0.066,0.144
2.267,4.59,2.29,,,,2.267,4.59,2.29
