RAN-All,RAN-I,RAN-P,E2E-All,E2E-I,E2E-P,Total-All,Total-I,Total-P
4.249,1.793,4.956,0.0,0.0,0.0,4.249,1.793,4.956
0.11,0.074,0.129,0.0,0.0,0.0,0.11,0.074,0.129
2.589,4.127,2.603,,,,2.589,4.127,2.603
